"Book","DMC","TechName","IssueNumber","IssueYear","IssueMonth","IssueDay","DMC_ID","EMODBuild","ICNCollection","ICNCount"
"FIM","DMC-1KC46-A-33-40-0000-03A0F-421A-A","Left CDS Tunnel Light Problems - Fault Isolation","002","2016","12","22","B31AB272D25F590B7E5BFB96F32A35FB","","","0"
"FIM","DMC-1KC46-A-33-40-0000-04A0F-421A-A","CDS Hose Flight light Problems - Fault Isolation","003","2017","10","22","LDCDEC380044E59DB2928F4782012660","","","0"
"FIM","DMC-1KC46-A-33-40-0000-05A0F-421A-A","Left Underbody Flood Light Problem - Fault Isolation","002","2016","12","22","F3E38CCACC76F5CCF73303D46AD3AF5A","","","0"
"FIM","DMC-1KC46-A-33-40-0000-06A0F-421A-A","Exterior Lighting Dimming Control Unit 2 Internal Problems - Fault Isolation","004","2016","12","22","C7F2930FEF845A1D3FBAE805A50885FE","","","0"
"FIM","DMC-1KC46-A-33-40-0000-07A0F-421A-A","Forward Underbody Flood Light Problems - Fault Isolation","002","2016","12","22","BD235BBAC1B6ED4C1C6BFF4E098D94E7","","","0"
"FIM","DMC-1KC46-A-33-40-0000-08A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Lower Rendervous Light on CAN Bus D - Fault Isolation","002","2016","12","22","B8AA8DFD60E0CDAFB4C6C6BB7392DF1F","","","0"
"FIM","DMC-1KC46-A-33-40-0000-09A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Aft Fuselage Formation Light on CAN Bus A - Fault Isolation","002","2016","12","22","MCE8E98FAE81674622C8380198E51C50","","","0"
"FIM","DMC-1KC46-A-33-40-0000-10A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Flash Position Select Switch on P5 panel - Fault Isolation","002","2016","12","22","P604FF811C53B9412231D1881D5B4D14","","","0"
"FIM","DMC-1KC46-A-33-40-0000-11A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Flash Position Select Switch on P5 panel - Fault Isolation","002","2016","12","22","E65C647E48277C23D4685E0B529F4D02","","","0"
"FIM","DMC-1KC46-A-33-40-0000-12A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left CDS Tunnel Light on CAN Bus A - Fault Isolation","003","2017","10","22","ME3A7CDA2F914C700C4A8B90DC8CF57E","","","0"
"FIM","DMC-1KC46-A-33-40-0000-13A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Output on Any Bus - Fault Isolation","002","2016","12","22","H6B3FB5E5AA2146E1E670523304F0649","","","0"
"FIM","DMC-1KC46-A-33-40-0000-14A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Output on Any Bus - Fault Isolation","002","2016","12","22","J67840CF0F4AB628F82216D48065AF2D","","","0"
"FIM","DMC-1KC46-A-33-40-0000-15A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Underbody Flood Light on CAN Bus A - Fault Isolation","002","2016","12","22","I813D0AF22591499D2F538761D6B2414","","","0"
"FIM","DMC-1KC46-A-33-40-0000-16A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left WARP Inspection Flood Light on CAN Bus A - Fault Isolation","002","2016","12","22","A6003D843E0A29F9567D891E41C85C9C","","","0"
"FIM","DMC-1KC46-A-33-40-0000-17A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Upper Rendezvous Light on CAN Bus D - Fault Isolation","002","2016","12","22","L031EF2E79755E4F0D2B9329E9AA0258","","","0"
"FIM","DMC-1KC46-A-33-40-0000-18A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Amber CDS Light on CAN Bus C - Fault Isolation","002","2016","12","22","AD774C42C8232F22B8E72A5C1DD216B7","","","0"
"FIM","DMC-1KC46-A-33-40-0000-19A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left WARP Refueling Envelope Light on CAN Bus B - Fault Isolation","002","2016","12","22","I21B4E75B709FC4CBCD7BB1EEDDF0C79","","","0"
"FIM","DMC-1KC46-A-33-40-0000-20A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Forward Fuselage Formation Light on CAN Bus B - Fault Isolation","002","2016","12","22","O7CBF105D384F22A85761173DFABC813","","","0"
"FIM","DMC-1KC46-A-33-40-0000-21A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Green CDS Light on CAN Bus C - Fault Isolation","002","2016","12","22","M9EBBE013E597EBC144E2E27FA0770FC","","","0"
"FIM","DMC-1KC46-A-33-40-0000-22A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right CDS Tunnel Light on CAN Bus A - Fault Isolation","002","2016","12","22","H90168D0F79998B2B9ECF8B9BFD3FD9A","","","0"
"FIM","DMC-1KC46-A-33-40-0000-23A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right WARP Inspection Flood Light on CAN Bus A - Fault Isolation","002","2016","12","22","E28CD088A657827B4F3ACB308A16EBD6","","","0"
"FIM","DMC-1KC46-A-33-40-0000-24A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Horizontal Flood Light on CAN Bus B - Fault Isolation","002","2016","12","22","M25A3FD20585C4FAE7ADBA39DEE12684","","","0"
"FIM","DMC-1KC46-A-33-40-0000-25A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right WARP Refueling Flood Light on CAN Bus B - Fault Isolation","002","2016","12","22","FF1BAC808F509380FFF5203C85E3E1FB","","","0"
"FIM","DMC-1KC46-A-33-40-0000-26A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Outboard/Boom Refueling Flood Light on CAN Bus B - Fault Isolation","002","2016","12","22","D620D09F4DA4A4435829C12F70E704B0","","","0"
"FIM","DMC-1KC46-A-33-40-0000-27A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Red CDS Light on CAN Bus C - Fault Isolation","002","2016","12","22","A724057ECBF807BB6410AF0FA7D20911","","","0"
"FIM","DMC-1KC46-A-33-40-0000-28A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Underwing Flood Light on CAN Bus A - Fault Isolation","002","2016","12","22","GE555103C1DF65E603BF2FC028B21147","","","0"
"FIM","DMC-1KC46-A-33-40-0000-29A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Vertical Stabilizer Formation Light on CAN Bus A - Fault Isolation","002","2016","12","22","O868ECDBE706341CB20C57ED2D4794B1","","","0"
"FIM","DMC-1KC46-A-33-40-0000-30A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Right Vertical Stabilizer Formation Lights CAN Bus A - Fault Isolation","002","2016","12","22","D770C76C5DA286ABB947A3EF4A1C7F26","","","0"
"FIM","DMC-1KC46-A-33-40-0000-31A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from CDS Hose Flood Light on CAN Bus D - Fault Isolation","005","2017","10","22","L08EAD181C71C47DEBBD0471F6733CAF","","","0"
"FIM","DMC-1KC46-A-33-40-0000-32A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Amber IR CDS Light on CAN Bus C - Fault Isolation","002","2016","12","22","L2DA5FF3B37176C4E6E3C6D2CEFC03B6","","","0"
"FIM","DMC-1KC46-A-33-40-0000-33A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from the Aft Centerline Reference Light on CAN Bus A - Fault Isolation","002","2016","12","22","P437816105837B40790C460B9696B9F1","","","0"
"FIM","DMC-1KC46-A-33-40-0000-34A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Green IR CDS Light on CAN Bus C - Fault Isolation","002","2016","12","22","ID8D780E75FD1D482332A3526E0E1D2D","","","0"
"FIM","DMC-1KC46-A-33-40-0000-35A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Forward Centerline Reference Light on CAN Bus B - Fault Isolation","002","2016","12","22","N0A53F2521CFE2447791FA35E9C6831A","","","0"
"FIM","DMC-1KC46-A-33-40-0000-36A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right Horizontal Stabilizer Flood Light on CAN Bus A - Fault Isolation","002","2016","12","22","G6966038481724E99E9A5FA1107B3F14","","","0"
"FIM","DMC-1KC46-A-33-40-0000-37A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right Outboard Boom/CDS Refueling Envelope Flood Light on CAN Bus B - Fault Isolation","002","2016","12","22","K1BA1F2A2EE5CFA72A29A748F242B423","","","0"
"FIM","DMC-1KC46-A-33-40-0000-38A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Left Wingtip Formation Light on CAN Bus D - Fault Isolation","004","2016","12","22","D1715B1A1BB208951480A8FB8EC72536","","","0"
"FIM","DMC-1KC46-A-33-40-0000-39A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right Wingtip Formation Light on CAN Bus D - Fault Isolation","002","2016","12","22","PD18F6B018667672BF1F8810D0B6AA96","","","0"
"FIM","DMC-1KC46-A-33-40-0000-40A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Red IR CDS Light on CAN Bus C - Fault Isolation","002","2016","12","22","LE6F3F84EF78B1D9F620534001B96FF4","","","0"
"FIM","DMC-1KC46-A-33-40-0000-41A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Forward Underbody Flood Light on CAN Bus D - Fault Isolation","002","2016","12","22","K2A67C7594B3D795AFFD02A5EFEA2225","","","0"
"FIM","DMC-1KC46-A-33-40-0000-42A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Pilot Director Light on CAN Bus C - Fault Isolation","004","2016","12","22","K70D25C1DA751007B293E19D19583283","","","0"
"FIM","DMC-1KC46-A-33-40-0000-43A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Right Pilot Director Light on CAN Bus C - Fault Isolation","004","2016","12","22","BB2A47D5ADD2BA990DADBFDBECA8F647","","","0"
"FIM","DMC-1KC46-A-33-40-0000-44A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Left Pilot Director Light on CAN Bus C - Fault Isolation","004","2016","12","22","N2ECD7A27EFA4C71442C637A0408C354","","","0"
"FIM","DMC-1KC46-A-33-40-0000-45A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right Pilot Director Light on CAN Bus C - Fault Isolation","004","2016","12","22","KDDF7569A820B1C64295D383DC502C6B","","","0"
"FIM","DMC-1KC46-A-33-40-0000-46A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right Underbody Flood Light on CAN Bus A - Fault Isolation","002","2016","12","22","FC65390E0A650C9D41C3CC71BBBA39C4","","","0"
"FIM","DMC-1KC46-A-33-40-0000-47A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right Underwing Flood Light on CAN Bus A - Fault Isolation","002","2016","12","22","E0D66C1C7AFE6443934648B8DE71340D","","","0"
"FIM","DMC-1KC46-A-33-40-0000-48A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Output on AR Light Status Bus - Fault Isolation","002","2016","12","22","G583481C06C5E0470DF0E567491096F9","","","0"
"FIM","DMC-1KC46-A-33-40-0000-49A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Output on EXTLTG CU-L Bus - Fault Isolation","002","2016","12","22","PE5F8247EC2EB060B0F8F1DDBC20DD58","","","0"
"FIM","DMC-1KC46-A-33-40-0000-50A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Output on AR Light Status Bus - Fault Isolation","002","2016","12","22","A9975D8F50326964A8BB0B9314427EDD","","","0"
"FIM","DMC-1KC46-A-33-40-0000-51A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Output o EXTLTG CU-R Bus - Fault Isolation","002","2016","12","22","K5A27A01CDF900F52C8264D952E15527","","","0"
"FIM","DMC-1KC46-A-33-40-0000-52A0F-421A-A","Exterior Lighting Dimming Control Unit 1 Position ID Pins Incorrect - Fault Isolation","002","2016","12","22","K3C431F83E92688ECCE165C246B73ED6","","","0"
"FIM","DMC-1KC46-A-33-40-0000-53A0F-421A-A","Exterior Lighting Dimming Control Unit 2 Position ID Pins Incorrect - Fault Isolation","002","2016","12","22","I76B35EE2B745EFAB28EE5703DC32264","","","0"
"FIM","DMC-1KC46-A-33-40-0000-54A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Left Aft Anti-Collision Position Light Power Supply on CAN Bus D - Fault Isolation","002","2016","12","22","OF1940D0B839121D638C9E84EFDCDD38","","","0"
"FIM","DMC-1KC46-A-33-40-0000-55A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right Aft Anti-Collision Position Light on CAN Bus D - Fault Isolation","002","2016","12","22","A94F086745379C6D374D8ACAF8F97F4C","","","0"
"FIM","DMC-1KC46-A-33-40-0000-56A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Left Forward Anti-Collision Position Light Power Supply on CAN Bus D - Fault Isolation","002","2016","12","22","O8F3939617359E6322BCD48CEB2F6686","","","0"
"FIM","DMC-1KC46-A-33-40-0000-57A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right Forward Anti-Collision Position Light on CAN Bus D - Fault Isolation","002","2016","12","22","GD914897247AEA739CB04047F1871520","","","0"
"FIM","DMC-1KC46-A-33-40-0000-58A0F-421A-A","Exterior Lighting Dimming Control Unit 1 No Input from Left Aerial Refueling Boom Marker on CAN Bus A - Fault Isolation","003","2017","04","22","L8279256F4C084E6317D7F8A95268DC2","","","0"
"FIM","DMC-1KC46-A-33-40-0000-59A0F-421A-A","Exterior Lighting Dimming Control Unit 2 No Input from Right Aerial Refueling Boom Marker on CAN Bus A - Fault Isolation","003","2017","04","22","FDC3CFD51C80E0D4615052FD9BFB85BA","","","0"
"FIM","DMC-1KC46-A-33-40-0000-60A0F-421A-A","Left Pilot Director Light Output Does not Follow Exterior Lighting Dimming Control Unit 1 Command - Fault Isolation","004","2016","12","22","P4A2661DDA6EC7956FB50E03140B0DA0","","","0"
"FIM","DMC-1KC46-A-33-40-0000-61A0F-421A-A","Left Pilot Director Light Output Does not Follow Exterior Lighting Dimming Control Unit 2 Command - Fault Isolation","004","2016","12","22","OF5AE3D31EB1203C2EEEB5E658D97212","","","0"
"FIM","DMC-1KC46-A-33-40-0000-62A0F-421A-A","Left Aerial Refueling Boom Marker Light Internal Problems - Fault Isolation","002","2017","04","22","F3F7EC0FE6E4CEF84192EDE831C08A18","","","0"
"FIM","DMC-1KC46-A-33-40-0000-63A0F-421A-A","Right Aerial Refueling Boom Marker Light Internal Problems - Fault Isolation","002","2017","04","22","D39F82191C06632216B7673E2D1CF94F","","","0"
"FIM","DMC-1KC46-A-33-40-0000-64A0F-421A-A","Left Anti-Collision Light Power Supply Internal Problems - Fault Isolation","002","2016","12","22","FA890D5732525C0F4941FB91171F386D","","","0"
"FIM","DMC-1KC46-A-33-40-0000-65A0F-421A-A","Right Anti-Collision Light Power Supply Internal Problems - Fault Isolation","002","2016","12","22","B8CD49EB4266A1B48698EE5B600B5DD5","","","0"
"FIM","DMC-1KC46-A-33-40-0000-66A0F-421A-A","Left Forward Position/Anti-Collision Light Internal Problems - Fault Isolation","003","2016","12","22","O50E529A996C09DCBEFE2C25E9754886","","","0"
"FIM","DMC-1KC46-A-33-40-0000-67A0F-421A-A","Right Forward Position/Anti-Collision Light Internal Problems - Fault Isolation","003","2016","12","22","D9315DC620717470E993626A34D78E95","","","0"
"FIM","DMC-1KC46-A-33-40-0000-68A0F-421A-A","Left Aft Position/Anti-Collision Light Internal Problems - Fault Isolation","003","2016","12","22","PE3EBA8E736C68F5AAAFA0C27807D722","","","0"
"FIM","DMC-1KC46-A-33-40-0000-69A0F-421A-A","Right Aft Position/Anti-Collision Light Internal Problems - Fault Isolation","003","2016","12","22","F57B1047F4AF9D04FE8D9A5993561D2F","","","0"
"FIM","DMC-1KC46-A-33-40-0000-70A0F-421A-A","Right Underbody Flood Light Internal Problems - Fault Isolation","002","2016","12","22","JBF36F6A9E7215F2E327402AC5878CF6","","","0"
"FIM","DMC-1KC46-A-33-40-0000-71A0F-421A-A","Left Underwing Flood Light Internal Problems - Fault Isolation","002","2016","12","22","P1FF13C1D8E4F0C3A2939B004CED4558","","","0"
"FIM","DMC-1KC46-A-33-40-0000-72A0F-421A-A","Right Underwing Flood Light Internal Problems - Fault Isolation","002","2016","12","22","MD527C8B1F004E7EDC350C6C64F0BC7A","","","0"
"FIM","DMC-1KC46-A-33-40-0000-73A0F-421A-A","Aft Centerline Reference Light Internal Problems - Fault Isolation","002","2016","12","22","K0E3BB9F229B0889E5925CEC21901DD0","","","0"
"FIM","DMC-1KC46-A-33-40-0000-74A0F-421A-A","Forward Centerline Reference Light Internal Problems - Fault Isolation","002","2016","12","22","ACA24B30A98CEF903A4962ABFC8E6024","","","0"
"FIM","DMC-1KC46-A-33-40-0000-75A0F-421A-A","Left Pilot Director Light Internal Problems - Fault Isolation","003","2016","12","22","HE8BA5FD0BBC7391FBE79F3CA214C0FB","","","0"
"FIM","DMC-1KC46-A-33-40-0000-76A0F-421A-A","Right Pilot Director Light Internal Problems - Fault Isolation","003","2016","12","22","N56FDF68E4A573BF1EFECEC03A3B7A27","","","0"
"FIM","DMC-1KC46-A-33-40-0000-77A0F-421A-A","Left Pilot Director Light Power Supply Internal Problems - Fault Isolation","002","2017","10","22","C1FE8D74B06A93A1280D8344EC052882","","","0"
"FIM","DMC-1KC46-A-33-40-0000-78A0F-421A-A","Right Pilot Director Light Power Supply Internal Problems - Fault Isolation","002","2017","10","22","I83C7E62863187EEDF51DFA5C438CBB7","","","0"
"FIM","DMC-1KC46-A-33-40-0000-79A0F-421A-A","Left Pilot Director Light (Amber Down Signaling Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","J3BB464FFAB5CB0DC2D1F5D3DA929757","","","0"
"FIM","DMC-1KC46-A-33-40-0000-80A0F-421A-A","Left Pilot Director Light (Amber Up Signaling Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","FC555DDD53A58CF9C9D2C9A53E7437C5","","","0"
"FIM","DMC-1KC46-A-33-40-0000-81A0F-421A-A","Left Pilot Director Light (Down Signaling Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","MA2B1251125D044BC3272C36FCF1ABF0","","","0"
"FIM","DMC-1KC46-A-33-40-0000-82A0F-421A-A","Left Pilot Director Light (Red Down Signaling Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","K9C42AC1322AD5C3FFEFC2B2D2D07540","","","0"
"FIM","DMC-1KC46-A-33-40-0000-83A0F-421A-A","Left Pilot Director Light (Red Up Signaling Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","NA64325F1CC1245289101220C90903F3","","","0"
"FIM","DMC-1KC46-A-33-40-0000-84A0F-421A-A","Left Pilot Director Light (Up Signaling Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","G78ACC54E79DE788C63B2BDA248B9B38","","","0"
"FIM","DMC-1KC46-A-33-40-0000-85A0F-421A-A","Right Pilot Director Light (Aft Background Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","OBBB578BADCFE0777A4244E0E348B805","","","0"
"FIM","DMC-1KC46-A-33-40-0000-86A0F-421A-A","Right Pilot Director Light (Amber Aft Signaling Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","F5AAF4BD379B56EDD1DBD7E304AF1249","","","0"
"FIM","DMC-1KC46-A-33-40-0000-87A0F-421A-A","Right Pilot Director Light (Amber Forward Signaling Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","E410CF6E3F55C0D4E458FF6DA15F23DE","","","0"
"FIM","DMC-1KC46-A-33-40-0000-88A0F-421A-A","Right Pilot Director Light (Background Element 1 LED Board) Internal Problems - Fault Isolation","003","2016","12","22","O05214587DCE174F32A70B59FA598766","","","0"
"FIM","DMC-1KC46-A-33-40-0000-89A0F-421A-A","Right Pilot Director Light (Background Element 2 LED Board) Internal Problems - Fault Isolation","003","2016","12","22","C4FE7DAB79D9A5B10CAF10F771E38485","","","0"
"FIM","DMC-1KC46-A-33-40-0000-90A0F-421A-A","Right Pilot Director Light (Background Element 3 LED Board) Internal Problems - Fault Isolation","003","2016","12","22","B8657DA1B0068FE667F3C81E071ACCE4","","","0"
"FIM","DMC-1KC46-A-33-40-0000-91A0F-421A-A","Right Pilot Director Light (Background Element 4 LED Board) Internal Problems - Fault Isolation","003","2016","12","22","F118EC67B9AAFEFF0531378DB9A86378","","","0"
"FIM","DMC-1KC46-A-33-40-0000-92A0F-421A-A","Right Pilot Director Light (Forward Background Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","JE10AED788132B97D6AA2B6359A2D0ED","","","0"
"FIM","DMC-1KC46-A-33-40-0000-93A0F-421A-A","Right Pilot Director Light (Green Center Signaling Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","O79EC56891C05F2C7318BF327DFA2F46","","","0"
"FIM","DMC-1KC46-A-33-40-0000-94A0F-421A-A","Right Pilot Director Light (Red Aft Signaling Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","ACAB36FDBD0C98BF536E21A902AA0871","","","0"
"FIM","DMC-1KC46-A-33-40-0000-95A0F-421A-A","Right Pilot Director Light (Red Forward Signaling Element LED Board) Internal Problems - Fault Isolation","003","2016","12","22","GE7302920529DFD5D73EDDA7521A06C2","","","0"
"FIM","DMC-1KC46-A-33-40-0000-96A0F-421A-A","Left CDS Tunnel Light Internal Problems - Fault Isolation","003","2017","10","22","I9769A7ED26F8A6EBEAF2A365AAA9D96","","","0"
"FIM","DMC-1KC46-A-33-40-0000-97A0F-421A-A","Right CDS Tunnel Light Internal Problems - Fault Isolation","003","2017","10","22","EBD04A5551DBB9239589124935E60F18","","","0"
"FIM","DMC-1KC46-A-33-40-0000-98A0F-421A-A","Left Upper Vertical Stabilizer Formation Light Internal Problems - Fault Isolation","002","2016","12","22","D31DFA66DB5A1DD68D7C777198FD0E9E","","","0"
